date,year,month,day,weekday,quarter,revenue,cost,operating_profit,net_profit,active_users,orders,avg_order_value,conversion_rate,satisfaction_score,churn_rate,new_signups,repeat_purchase_rate,marketing_cost,roi,domestic_ratio,overseas_ratio,online_ratio,offline_ratio
2024-04-10,2024,4,10,Wednesday,Q2,17572,11630,5942,4287,821,229,77.0,4.78,86.0,2.46,21,43.9,1252,474.6,72.8,27.2,48.5,51.5
2024-04-11,2024,4,11,Thursday,Q2,17412,11552,5860,4129,814,227,77.0,5.05,84.0,5.94,59,46.7,1230,476.4,67.8,32.2,54.0,46.0
2024-04-12,2024,4,12,Friday,Q2,14641,9611,5030,3556,685,191,77.0,2.76,81.3,0.5,52,45.7,937,536.8,60.1,39.9,47.4,52.6
2024-04-13,2024,4,13,Saturday,Q2,9948,6295,3653,3102,665,130,77.0,4.35,80.0,2.35,16,48.5,766,476.9,74.2,25.8,46.4,53.6
2024-04-14,2024,4,14,Sunday,Q2,11152,7123,4029,2888,745,145,77.0,2.42,78.4,2.8,51,41.7,816,493.8,59.7,40.3,48.7,51.3
2024-04-15,2024,4,15,Monday,Q2,17943,11195,6748,5193,840,234,77.0,3.19,85.4,5.89,21,46.3,1062,635.4,58.2,41.8,46.8,53.2
2024-04-16,2024,4,16,Tuesday,Q2,16737,10062,6675,5007,783,219,76.0,2.12,84.6,5.05,48,45.3,1235,540.5,64.5,35.5,46.6,53.4
2024-04-17,2024,4,17,Wednesday,Q2,15848,9913,5935,4367,742,207,77.0,4.09,84.5,2.48,59,42.4,1164,509.9,63.4,36.6,48.8,51.2
2024-04-18,2024,4,18,Thursday,Q2,18546,11769,6777,4763,869,243,76.0,3.36,81.6,1.51,27,40.9,1539,440.4,68.8,31.2,54.7,45.3
2024-04-19,2024,4,19,Friday,Q2,17933,11153,6780,5726,840,235,76.0,3.53,85.0,3.21,41,49.9,1388,488.5,73.1,26.9,55.5,44.5
2024-04-20,2024,4,20,Saturday,Q2,13418,9243,4175,3242,898,176,76.0,3.48,86.9,0.5,65,43.3,1356,307.9,63.2,36.8,53.1,46.9
2024-04-21,2024,4,21,Sunday,Q2,10952,7642,3310,2584,733,143,77.0,2.26,84.2,2.81,22,40.9,807,410.2,55.0,45.0,52.7,47.3
2024-04-22,2024,4,22,Monday,Q2,17201,10988,6213,4690,807,226,76.0,3.34,85.6,3.81,35,41.4,1509,411.7,57.4,42.6,51.2,48.8
2024-04-23,2024,4,23,Tuesday,Q2,15919,10029,5890,4397,747,209,76.0,4.01,84.1,3.75,58,50.4,812,725.4,71.5,28.5,49.4,50.6
2024-04-24,2024,4,24,Wednesday,Q2,17106,11610,5496,4209,803,225,76.0,2.88,82.1,2.78,39,41.2,1390,395.4,59.5,40.5,54.0,46.0
2024-04-25,2024,4,25,Thursday,Q2,21019,13233,7786,6365,759,213,99.0,3.17,79.8,4.54,31,44.8,1811,429.9,66.4,33.6,51.6,48.4
2024-04-26,2024,4,26,Friday,Q2,18404,12015,6389,4959,665,186,99.0,2.79,79.9,4.2,25,42.6,1077,593.2,64.3,35.7,48.2,51.8
2024-04-27,2024,4,27,Saturday,Q2,16138,11157,4981,4053,833,163,99.0,2.75,86.6,4.43,26,47.8,1371,363.3,61.0,39.0,51.6,48.4
2024-04-28,2024,4,28,Sunday,Q2,16695,11466,5229,3796,862,169,99.0,2.34,87.3,4.81,32,49.3,1579,331.2,72.2,27.8,49.2,50.8
2024-04-29,2024,4,29,Monday,Q2,19422,12064,7358,5280,703,197,99.0,2.62,80.6,3.57,47,47.5,1031,713.7,66.1,33.9,50.8,49.2
2024-04-30,2024,4,30,Tuesday,Q2,24455,15931,8524,6204,885,249,98.0,3.73,82.0,5.51,18,42.2,2197,388.0,65.5,34.5,55.8,44.2
2024-05-01,2024,5,1,Wednesday,Q2,18411,11519,6892,5415,867,244,75.0,2.27,81.4,0.5,37,46.2,1076,640.5,65.9,34.1,51.2,48.8
2024-05-02,2024,5,2,Thursday,Q2,15095,9199,5896,4593,711,200,75.0,3.41,84.5,2.7,32,49.9,1306,451.5,55.7,44.3,47.7,52.3
2024-05-03,2024,5,3,Friday,Q2,15865,9915,5950,4249,748,210,76.0,2.39,85.1,2.4,30,45.6,1198,496.7,63.6,36.4,50.0,50.0
2024-05-04,2024,5,4,Saturday,Q2,10616,7042,3574,2867,715,141,75.0,3.06,83.8,5.31,46,46.4,586,609.9,67.2,32.8,51.4,48.6
2024-05-05,2024,5,5,Sunday,Q2,12616,8657,3959,3186,850,168,75.0,2.1,81.5,1.16,35,49.4,938,422.1,63.8,36.2,51.7,48.3
2024-05-06,2024,5,6,Monday,Q2,16855,11467,5388,4411,796,224,75.0,2.51,84.9,3.72,52,49.0,1176,458.2,59.2,40.8,49.3,50.7
2024-05-07,2024,5,7,Tuesday,Q2,18967,11565,7402,6275,896,253,75.0,3.32,81.2,3.33,49,42.9,1245,594.5,70.7,29.3,48.0,52.0
2024-05-08,2024,5,8,Wednesday,Q2,17594,11251,6343,4963,832,235,75.0,2.82,80.3,3.98,23,45.9,1400,453.1,56.6,43.4,50.4,49.6
2024-05-09,2024,5,9,Thursday,Q2,18601,12766,5835,4605,880,249,75.0,4.18,79.0,4.35,54,48.6,1862,313.4,69.6,30.4,51.1,48.9
2024-05-10,2024,5,10,Friday,Q2,15041,9363,5678,4148,712,201,75.0,3.7,86.2,0.5,32,44.1,1012,561.1,57.2,42.8,51.0,49.0
2024-05-11,2024,5,11,Saturday,Q2,12520,8225,4295,3165,847,168,75.0,4.66,84.2,4.79,37,43.1,696,617.1,72.0,28.0,53.0,47.0
2024-05-12,2024,5,12,Sunday,Q2,12172,7564,4608,3831,824,163,75.0,4.36,84.1,0.5,47,50.4,1108,415.9,64.5,35.5,47.2,52.8
2024-05-13,2024,5,13,Monday,Q2,14936,10035,4901,4015,708,201,74.0,2.66,82.3,0.5,30,50.6,1004,488.1,71.9,28.1,53.1,46.9
2024-05-14,2024,5,14,Tuesday,Q2,18811,11786,7025,5267,893,253,74.0,3.52,78.4,2.53,42,42.9,1764,398.2,57.9,42.1,51.2,48.8
2024-05-15,2024,5,15,Wednesday,Q2,18137,12288,5849,4306,862,245,74.0,5.08,87.0,1.25,18,43.0,1648,354.9,61.6,38.4,55.5,44.5
2024-05-16,2024,5,16,Thursday,Q2,14995,10352,4643,3698,713,203,74.0,2.8,79.8,1.53,14,41.1,1321,351.5,65.8,34.2,50.1,49.9
2024-05-17,2024,5,17,Friday,Q2,15417,9899,5518,4357,733,209,74.0,4.97,84.5,3.82,43,47.0,1024,538.9,57.1,42.9,48.1,51.9
2024-05-18,2024,5,18,Saturday,Q2,9834,6010,3824,2681,669,133,74.0,3.91,83.9,4.44,51,48.7,525,728.4,58.5,41.5,53.6,46.4
2024-05-19,2024,5,19,Sunday,Q2,11359,7495,3864,3013,773,154,74.0,3.06,84.0,2.43,20,49.3,743,520.1,57.1,42.9,49.1,50.9
2024-05-20,2024,5,20,Monday,Q2,17266,11264,6002,5081,824,235,73.0,2.89,87.1,0.92,43,43.6,1400,428.7,71.6,28.4,53.9,46.1
2024-05-21,2024,5,21,Tuesday,Q2,18207,12675,5532,4037,869,248,73.0,5.07,86.0,3.67,35,49.6,1143,484.0,74.0,26.0,48.2,51.8
2024-05-22,2024,5,22,Wednesday,Q2,18205,11098,7107,5155,870,249,73.0,3.4,78.8,0.5,69,47.6,1627,436.8,63.9,36.1,49.9,50.1
2024-05-23,2024,5,23,Thursday,Q2,17192,10411,6781,4934,822,235,73.0,2.91,81.8,5.53,20,48.3,842,805.3,60.2,39.8,54.7,45.3
2024-05-24,2024,5,24,Friday,Q2,14942,10172,4770,3445,715,205,73.0,2.36,87.5,4.73,45,41.2,1038,459.5,71.7,28.3,51.1,48.9
2024-05-25,2024,5,25,Saturday,Q2,14546,9559,4987,3993,766,153,95.0,3.7,83.0,3.84,19,45.5,1154,432.1,61.0,39.0,56.7,43.3
2024-05-26,2024,5,26,Sunday,Q2,15080,9105,5975,4379,795,159,95.0,4.73,81.8,3.87,51,47.3,1311,455.8,61.1,38.9,49.1,50.9
2024-05-27,2024,5,27,Monday,Q2,23439,16075,7364,5568,865,249,94.0,4.56,78.4,1.37,17,42.1,1800,409.1,68.5,31.5,51.4,48.6
2024-05-28,2024,5,28,Tuesday,Q2,21038,12781,8257,6630,777,223,94.0,4.27,81.0,4.57,22,41.4,1637,504.4,74.1,25.9,53.5,46.5
2024-05-29,2024,5,29,Wednesday,Q2,20116,13428,6688,5408,744,214,94.0,3.33,83.9,4.96,31,44.3,1716,389.7,62.8,37.2,51.2,48.8
2024-05-30,2024,5,30,Thursday,Q2,22475,13742,8733,6595,832,240,94.0,4.84,80.9,0.63,39,46.5,1374,635.6,70.2,29.8,52.4,47.6
2024-05-31,2024,5,31,Friday,Q2,21429,13788,7641,5546,794,229,94.0,2.9,86.2,0.5,51,46.4,1413,540.8,68.6,31.4,51.9,48.1
2024-06-01,2024,6,1,Saturday,Q2,12723,7684,5039,3805,877,177,72.0,2.25,80.0,2.82,64,45.1,1062,474.5,57.6,42.4,47.3,52.7
2024-06-02,2024,6,2,Sunday,Q2,10292,6595,3697,2638,710,143,72.0,3.13,86.0,1.33,38,46.3,535,691.0,59.5,40.5,54.3,45.7
2024-06-03,2024,6,3,Monday,Q2,15133,10464,4669,3479,731,212,71.0,2.37,80.8,2.06,30,43.4,1504,310.4,64.6,35.4,47.2,52.8
2024-06-04,2024,6,4,Tuesday,Q2,17768,11793,5975,4426,859,249,71.0,3.2,86.3,5.14,67,44.4,1545,386.7,57.1,42.9,52.1,47.9
2024-06-05,2024,6,5,Wednesday,Q2,16281,10239,6042,4623,788,229,71.0,2.59,80.4,2.15,16,44.8,1264,478.0,62.7,37.3,54.1,45.9
2024-06-06,2024,6,6,Thursday,Q2,17346,11276,6070,4476,841,244,71.0,2.41,81.9,2.89,51,42.8,941,645.1,72.3,27.7,52.4,47.6
2024-06-07,2024,6,7,Friday,Q2,15516,10135,5381,4095,753,219,71.0,4.62,79.4,0.54,22,46.6,1097,490.5,74.2,25.8,53.8,46.2
2024-06-08,2024,6,8,Saturday,Q2,12561,8623,3938,2899,872,177,71.0,4.81,81.2,5.34,33,49.8,1036,380.1,62.8,37.2,53.2,46.8
2024-06-09,2024,6,9,Sunday,Q2,12623,7755,4868,3680,877,179,71.0,3.61,83.0,2.49,66,43.1,1037,469.4,63.8,36.2,53.5,46.5
2024-06-10,2024,6,10,Monday,Q2,17430,11607,5823,4901,849,247,71.0,4.86,86.2,1.31,65,50.3,1102,528.4,73.6,26.4,54.1,45.9
2024-06-11,2024,6,11,Tuesday,Q2,14510,10112,4398,3545,707,206,70.0,4.85,80.5,5.76,46,42.3,825,533.1,63.4,36.6,47.2,52.8
2024-06-12,2024,6,12,Wednesday,Q2,15345,10201,5144,4101,749,219,70.0,2.48,79.8,2.51,26,41.9,1086,473.7,72.7,27.3,52.9,47.1
2024-06-13,2024,6,13,Thursday,Q2,17897,12003,5894,4554,874,256,70.0,3.76,86.0,3.53,62,44.8,1258,468.5,57.8,42.2,56.6,43.4
2024-06-14,2024,6,14,Friday,Q2,14663,9233,5430,4193,717,210,70.0,5.0,87.2,2.57,42,45.8,829,655.0,61.3,38.7,50.4,49.6
2024-06-15,2024,6,15,Saturday,Q2,10067,6688,3379,2679,704,144,70.0,2.57,84.9,2.06,50,43.5,770,438.8,59.1,40.9,48.9,51.1
2024-06-16,2024,6,16,Sunday,Q2,10332,6337,3995,2890,723,149,69.0,3.54,82.9,5.44,40,46.9,875,456.6,61.0,39.0,54.0,46.0
2024-06-17,2024,6,17,Monday,Q2,14766,10182,4584,3645,725,213,69.0,4.75,79.4,5.62,20,48.8,936,489.7,64.1,35.9,48.2,51.8
2024-06-18,2024,6,18,Tuesday,Q2,17609,11797,5812,4754,865,255,69.0,4.27,85.1,1.78,19,50.6,1434,405.3,62.6,37.4,51.4,48.6
2024-06-19,2024,6,19,Wednesday,Q2,14087,8806,5281,3716,693,204,69.0,2.82,82.1,6.21,36,51.2,862,612.6,71.0,29.0,54.4,45.6
2024-06-20,2024,6,20,Thursday,Q2,13484,9375,4109,3123,664,196,69.0,2.94,79.5,5.65,34,51.4,1121,366.5,69.2,30.8,51.8,48.2
2024-06-21,2024,6,21,Friday,Q2,16927,10407,6520,5380,835,247,69.0,5.01,84.4,2.19,16,51.2,1379,472.8,57.6,42.4,57.0,43.0
2024-06-22,2024,6,22,Saturday,Q2,11307,7803,3504,2942,798,165,69.0,4.24,79.6,4.07,59,44.2,955,366.9,61.4,38.6,53.5,46.5
2024-06-23,2024,6,23,Sunday,Q2,11601,7468,4133,3279,819,170,68.0,3.49,79.0,0.85,29,41.6,1004,411.7,57.6,42.4,53.8,46.2
2024-06-24,2024,6,24,Monday,Q2,14314,8839,5475,3886,708,210,68.0,4.49,81.8,2.79,33,48.2,1007,543.7,75.0,25.0,54.7,45.3
2024-06-25,2024,6,25,Tuesday,Q2,22267,13895,8372,6759,849,252,88.0,3.9,79.1,3.35,23,49.5,1153,726.1,70.0,30.0,54.7,45.3
2024-06-26,2024,6,26,Wednesday,Q2,21974,15216,6758,5130,839,250,88.0,2.31,87.5,2.0,50,43.4,1580,427.7,70.8,29.2,47.5,52.5
2024-06-27,2024,6,27,Thursday,Q2,18624,11277,7347,5490,712,212,88.0,2.14,86.7,0.5,44,46.5,1599,459.5,63.4,36.6,48.9,51.1
2024-06-28,2024,6,28,Friday,Q2,20004,13187,6817,4906,765,228,88.0,4.39,86.2,1.52,50,43.1,1073,635.3,59.7,40.3,52.2,47.8
2024-06-29,2024,6,29,Saturday,Q2,15102,9775,5327,4339,827,173,87.0,3.83,78.8,2.38,37,48.3,1254,424.8,69.8,30.2,50.3,49.7
2024-06-30,2024,6,30,Sunday,Q2,12553,8226,4327,3393,688,144,87.0,4.42,81.5,4.73,51,50.1,1221,354.4,67.2,32.8,49.2,50.8
2024-07-01,2024,7,1,Monday,Q3,13217,9172,4045,3185,660,198,67.0,2.43,81.2,1.85,39,51.3,1130,358.0,69.7,30.3,50.1,49.9
2024-07-02,2024,7,2,Tuesday,Q3,13089,8085,5004,3556,654,196,67.0,3.48,80.1,0.5,20,46.6,1023,489.1,55.2,44.8,48.1,51.9
2024-07-03,2024,7,3,Wednesday,Q3,15220,10244,4976,3650,762,229,66.0,2.41,78.6,0.61,60,43.0,1435,346.8,65.3,34.7,50.6,49.4
2024-07-04,2024,7,4,Thursday,Q3,13429,9172,4257,3477,673,202,66.0,3.32,79.2,1.79,32,46.3,747,569.9,64.9,35.1,50.2,49.8
2024-07-05,2024,7,5,Friday,Q3,16133,9753,6380,5114,810,244,66.0,4.07,87.7,1.76,36,46.8,1353,471.5,72.3,27.7,53.4,46.6
2024-07-06,2024,7,6,Saturday,Q3,9500,6192,3308,2576,682,144,66.0,4.51,84.3,4.18,20,45.9,789,419.3,69.7,30.3,53.6,46.4
2024-07-07,2024,7,7,Sunday,Q3,11144,7226,3918,2872,801,169,66.0,3.5,81.3,2.58,34,47.4,982,399.0,73.8,26.2,50.3,49.7
2024-07-08,2024,7,8,Monday,Q3,15984,9754,6230,4396,806,243,66.0,4.13,85.2,5.99,39,50.1,906,687.6,62.0,38.0,49.4,50.6
2024-07-09,2024,7,9,Tuesday,Q3,13564,8656,4908,3921,684,207,66.0,3.19,88.3,5.7,24,43.0,893,549.6,71.2,28.8,47.9,52.1
2024-07-10,2024,7,10,Wednesday,Q3,15731,10880,4851,3511,795,241,65.0,2.82,78.7,0.5,50,45.3,914,530.7,63.8,36.2,55.1,44.9
2024-07-11,2024,7,11,Thursday,Q3,16187,10217,5970,4771,819,248,65.0,2.04,84.7,1.18,58,49.6,1192,500.8,74.3,25.7,50.0,50.0
2024-07-12,2024,7,12,Friday,Q3,15535,9390,6145,4717,787,239,65.0,2.02,83.2,0.5,59,49.8,773,795.0,64.0,36.0,52.9,47.1
2024-07-13,2024,7,13,Saturday,Q3,10963,7480,3483,2755,794,169,65.0,3.23,82.0,0.5,55,48.0,1080,322.5,72.7,27.3,53.6,46.4
2024-07-14,2024,7,14,Sunday,Q3,11729,7678,4051,3065,851,181,65.0,2.3,79.6,2.07,65,49.2,958,422.9,71.9,28.1,51.4,48.6
2024-07-15,2024,7,15,Monday,Q3,12629,7950,4679,3468,642,196,64.0,2.82,88.1,1.35,15,49.3,934,501.0,57.4,42.6,54.2,45.8
2024-07-16,2024,7,16,Tuesday,Q3,13885,8545,5340,4501,707,216,64.0,2.89,83.3,0.5,49,46.7,1084,492.6,73.7,26.3,52.7,47.3
2024-07-17,2024,7,17,Wednesday,Q3,14679,9557,5122,3718,749,229,64.0,4.79,80.6,0.5,20,48.3,1250,409.8,66.1,33.9,52.1,47.9
2024-07-18,2024,7,18,Thursday,Q3,12407,8537,3870,2986,633,194,64.0,3.01,81.1,0.5,13,44.8,1075,360.0,73.7,26.3,55.9,44.1
2024-07-19,2024,7,19,Friday,Q3,12599,8611,3988,2896,644,197,64.0,4.67,79.3,0.68,43,46.7,694,574.6,57.1,42.9,53.7,46.3
2024-07-20,2024,7,20,Saturday,Q3,10198,6845,3353,2430,746,160,64.0,4.63,82.2,3.75,41,42.8,684,490.2,58.7,41.3,48.3,51.7
2024-07-21,2024,7,21,Sunday,Q3,9544,6283,3261,2564,699,150,64.0,4.21,87.2,0.5,47,47.6,591,551.8,57.1,42.9,55.6,44.4
2024-07-22,2024,7,22,Monday,Q3,13537,8275,5262,4198,695,214,63.0,4.53,80.8,3.1,48,46.9,1130,465.7,62.6,37.4,49.6,50.4
2024-07-23,2024,7,23,Tuesday,Q3,15752,9728,6024,4564,810,249,63.0,4.21,78.7,5.94,39,44.1,948,635.4,65.2,34.8,50.9,49.1
2024-07-24,2024,7,24,Wednesday,Q3,15939,10832,5107,3977,820,253,63.0,2.58,80.5,1.25,49,50.7,1380,370.1,70.0,30.0,54.5,45.5
2024-07-25,2024,7,25,Thursday,Q3,19301,12004,7297,5823,765,236,82.0,2.49,81.9,5.45,47,42.4,1535,475.4,69.1,30.9,51.7,48.3
2024-07-26,2024,7,26,Friday,Q3,20559,13174,7385,5623,816,252,82.0,3.65,82.5,1.78,33,50.8,1511,488.7,67.2,32.8,54.9,45.1
2024-07-27,2024,7,27,Saturday,Q3,13936,8752,5184,4177,791,171,81.0,4.04,86.2,1.35,24,42.5,876,591.8,67.7,32.3,57.0,43.0
2024-07-28,2024,7,28,Sunday,Q3,12048,7293,4755,3592,685,148,81.0,2.24,84.3,0.5,53,50.5,1041,456.8,68.5,31.5,49.2,50.8
2024-07-29,2024,7,29,Monday,Q3,16237,9837,6400,5153,647,201,81.0,3.42,78.9,0.5,50,47.5,1400,457.1,70.1,29.9,55.9,44.1
2024-07-30,2024,7,30,Tuesday,Q3,20083,12729,7354,5994,801,249,81.0,2.76,87.2,2.37,37,46.8,1212,606.8,58.3,41.7,49.4,50.6
2024-07-31,2024,7,31,Wednesday,Q3,16780,10122,6658,5393,670,208,81.0,4.09,85.5,2.38,39,44.4,1316,505.9,62.0,38.0,50.8,49.2
2024-08-01,2024,8,1,Thursday,Q3,13243,8034,5209,3839,689,214,62.0,2.44,83.7,0.72,27,42.6,991,525.6,61.8,38.2,51.5,48.5
2024-08-02,2024,8,2,Friday,Q3,13701,9139,4562,3319,713,222,62.0,4.53,78.9,1.48,43,50.0,918,496.9,67.7,32.3,50.9,49.1
2024-08-03,2024,8,3,Saturday,Q3,9477,6264,3213,2328,706,154,62.0,2.31,81.5,3.57,30,44.8,658,488.3,59.3,40.7,53.2,46.8
2024-08-04,2024,8,4,Sunday,Q3,10954,7469,3485,2876,817,178,62.0,4.21,81.0,0.5,29,42.6,654,532.9,70.4,29.6,49.3,50.7
2024-08-05,2024,8,5,Monday,Q3,12098,8203,3895,3282,632,198,61.0,2.21,87.4,3.09,23,49.6,1184,329.0,69.9,30.1,50.2,49.8
2024-08-06,2024,8,6,Tuesday,Q3,12193,8307,3886,2866,638,200,61.0,4.68,79.0,3.4,47,45.7,679,572.3,66.6,33.4,57.8,42.2
2024-08-07,2024,8,7,Wednesday,Q3,15783,10260,5523,4091,827,259,61.0,4.21,85.2,2.07,58,43.2,1232,448.3,69.9,30.1,54.3,45.7
2024-08-08,2024,8,8,Thursday,Q3,15159,10043,5116,4021,795,249,61.0,2.1,80.1,6.11,43,44.2,1219,419.7,61.7,38.3,49.2,50.8
2024-08-09,2024,8,9,Friday,Q3,12630,8789,3841,2945,663,208,61.0,4.58,82.1,3.57,34,50.5,791,485.6,55.3,44.7,50.1,49.9
2024-08-10,2024,8,10,Saturday,Q3,8448,5831,2617,2150,634,139,61.0,4.52,81.2,0.89,38,46.0,836,313.0,66.3,33.7,57.0,43.0
2024-08-11,2024,8,11,Sunday,Q3,10963,7149,3814,2869,824,181,61.0,2.69,80.7,6.09,54,47.8,856,445.6,67.9,32.1,57.7,42.3
2024-08-12,2024,8,12,Monday,Q3,14631,9281,5350,3980,771,243,60.0,2.95,81.0,6.16,16,43.5,1257,425.6,60.9,39.1,53.3,46.7
2024-08-13,2024,8,13,Tuesday,Q3,12141,7382,4759,3824,640,202,60.0,2.02,88.4,2.92,20,43.5,628,757.8,71.9,28.1,55.7,44.3
2024-08-14,2024,8,14,Wednesday,Q3,14827,9983,4844,3878,783,247,60.0,2.35,84.4,4.13,19,51.7,858,564.6,63.0,37.0,57.0,43.0
2024-08-15,2024,8,15,Thursday,Q3,13240,8834,4406,3481,700,221,60.0,3.72,87.1,1.08,22,49.2,1320,333.8,60.6,39.4,54.8,45.2
2024-08-16,2024,8,16,Friday,Q3,12362,7865,4497,3728,654,207,60.0,2.75,88.5,0.5,28,45.6,1150,391.0,60.0,40.0,50.3,49.7
2024-08-17,2024,8,17,Saturday,Q3,10714,7306,3408,2708,811,180,60.0,4.68,80.1,2.26,22,45.1,1086,313.8,72.9,27.1,52.7,47.3
2024-08-18,2024,8,18,Sunday,Q3,8924,5938,2986,2433,676,150,59.0,2.54,83.9,5.75,34,45.6,549,543.9,61.5,38.5,50.5,49.5
2024-08-19,2024,8,19,Monday,Q3,15591,10473,5118,3852,828,263,59.0,3.84,82.6,2.5,17,48.8,1239,413.1,66.7,33.3,53.0,47.0
2024-08-20,2024,8,20,Tuesday,Q3,11868,7839,4029,3067,631,200,59.0,3.07,86.9,2.46,31,45.6,870,463.1,74.4,25.6,55.7,44.3
2024-08-21,2024,8,21,Wednesday,Q3,14031,9071,4960,3700,746,237,59.0,4.48,86.8,0.56,51,46.7,945,524.9,65.4,34.6,50.1,49.9
2024-08-22,2024,8,22,Thursday,Q3,14031,8528,5503,4202,747,238,59.0,2.12,80.0,4.14,37,51.6,1131,486.6,63.2,36.8,53.7,46.3
2024-08-23,2024,8,23,Friday,Q3,14842,10158,4684,3344,791,252,59.0,1.95,82.5,5.5,58,44.6,1460,320.8,70.6,29.4,51.6,48.4
2024-08-24,2024,8,24,Saturday,Q3,10242,7099,3143,2213,781,174,59.0,4.53,83.1,1.2,16,47.3,751,418.5,62.6,37.4,55.7,44.3
2024-08-25,2024,8,25,Sunday,Q3,10814,7309,3505,2750,635,141,77.0,2.21,81.9,0.52,18,52.3,900,389.4,67.9,32.1,53.9,46.1
2024-08-26,2024,8,26,Monday,Q3,19465,12063,7402,5733,800,255,76.0,4.0,85.6,3.58,30,52.5,1347,549.5,55.5,44.5,54.8,45.2
2024-08-27,2024,8,27,Tuesday,Q3,17047,11809,5238,3854,702,224,76.0,2.19,80.6,3.55,47,46.7,1452,360.7,70.7,29.3,57.4,42.6
2024-08-28,2024,8,28,Wednesday,Q3,17926,10918,7008,5785,738,236,76.0,4.02,88.7,4.87,48,42.8,1046,670.0,57.0,43.0,56.7,43.3
2024-08-29,2024,8,29,Thursday,Q3,18961,11822,7139,5101,782,250,76.0,2.54,84.9,3.9,17,48.0,1360,524.9,70.6,29.4,57.0,43.0
2024-08-30,2024,8,30,Friday,Q3,16731,11602,5129,3831,690,221,76.0,2.53,81.2,0.5,49,51.0,1544,332.2,61.1,38.9,52.9,47.1
2024-08-31,2024,8,31,Saturday,Q3,13522,9341,4181,3021,798,179,76.0,3.33,84.1,1.81,46,48.4,1127,371.0,67.1,32.9,57.5,42.5
2024-09-01,2024,9,1,Sunday,Q3,9657,6122,3535,2677,741,166,58.0,2.4,87.4,0.5,54,45.7,492,718.5,69.9,30.1,58.0,42.0
2024-09-02,2024,9,2,Monday,Q3,12357,8072,4285,3242,664,213,58.0,2.31,81.0,1.31,22,45.0,934,458.8,60.4,39.6,57.4,42.6
2024-09-03,2024,9,3,Tuesday,Q3,12970,8904,4066,3313,698,224,58.0,3.61,80.4,1.27,17,51.6,823,494.0,64.0,36.0,53.5,46.5
2024-09-04,2024,9,4,Wednesday,Q3,11305,7486,3819,2776,609,195,58.0,3.26,87.9,6.02,17,49.9,691,552.7,62.9,37.1,55.8,44.2
2024-09-05,2024,9,5,Thursday,Q3,11593,7353,4240,3424,625,201,58.0,2.07,81.3,5.87,30,47.3,925,458.4,69.7,30.3,56.3,43.7
2024-09-06,2024,9,6,Friday,Q3,12614,8723,3891,3059,680,219,58.0,3.91,88.3,6.01,31,51.1,1227,317.1,64.8,35.2,52.5,47.5
2024-09-07,2024,9,7,Saturday,Q3,10201,6292,3909,3092,786,177,58.0,3.55,85.5,2.26,44,50.6,898,435.3,59.7,40.3,51.0,49.0
2024-09-08,2024,9,8,Sunday,Q3,9556,6477,3079,2488,737,166,58.0,2.52,87.2,5.1,40,45.9,925,332.9,58.6,41.4,48.9,51.1
2024-09-09,2024,9,9,Monday,Q3,14956,9777,5179,4084,808,260,58.0,4.2,84.2,3.05,39,43.1,897,577.4,70.0,30.0,53.3,46.7
2024-09-10,2024,9,10,Tuesday,Q3,13005,8558,4447,3253,703,226,58.0,3.27,83.1,1.69,15,49.0,924,481.3,56.3,43.7,57.3,42.7
2024-09-11,2024,9,11,Wednesday,Q3,12271,8378,3893,2804,664,214,57.0,4.39,84.3,3.79,40,52.9,859,453.2,65.5,34.5,50.1,49.9
2024-09-12,2024,9,12,Thursday,Q3,13612,8215,5397,4029,737,238,57.0,2.02,84.1,4.31,34,47.6,939,574.8,73.0,27.0,48.8,51.2
2024-09-13,2024,9,13,Friday,Q3,13861,8926,4935,3535,750,242,57.0,2.6,85.8,0.69,26,46.7,1013,487.2,67.7,32.3,57.3,42.7
2024-09-14,2024,9,14,Saturday,Q3,9995,6644,3351,2743,773,175,57.0,3.07,82.0,4.37,19,44.9,734,456.5,74.6,25.4,51.6,48.4
2024-09-15,2024,9,15,Sunday,Q3,10600,6371,4229,3439,821,185,57.0,2.32,80.5,4.8,26,48.5,683,619.2,74.2,25.8,54.4,45.6
2024-09-16,2024,9,16,Monday,Q3,12557,8166,4391,3098,681,220,57.0,2.34,85.9,3.52,34,43.2,701,626.4,55.4,44.6,56.9,43.1
2024-09-17,2024,9,17,Tuesday,Q3,12018,7712,4306,3053,652,211,57.0,4.11,79.1,4.85,44,46.3,628,685.7,67.0,33.0,58.5,41.5
2024-09-18,2024,9,18,Wednesday,Q3,12051,8100,3951,3278,654,211,57.0,2.63,86.9,2.64,27,51.9,893,442.4,73.6,26.4,54.4,45.6
2024-09-19,2024,9,19,Thursday,Q3,12734,8828,3906,2742,691,223,57.0,4.38,86.3,0.5,30,46.4,923,423.2,64.3,35.7,49.3,50.7
2024-09-20,2024,9,20,Friday,Q3,13504,8760,4744,3446,733,237,57.0,3.59,86.8,4.18,27,44.3,1078,440.1,73.7,26.3,52.8,47.2
2024-09-21,2024,9,21,Saturday,Q3,10525,6780,3745,2973,817,185,57.0,3.02,86.7,5.11,52,43.7,562,666.4,60.6,39.4,49.2,50.8
2024-09-22,2024,9,22,Sunday,Q3,9788,6301,3487,2607,760,172,57.0,2.49,82.4,0.5,46,45.3,528,660.4,70.6,29.4,57.9,42.1
